,price_USD,covered_surface_m2,bedrooms,price/m2,bathrooms,latitude,longitude,type_casa,type_departamento,type_ph
5756,65000.0,90.0,3.0,879.3005148644392,1.0,-34.51866,-58.578667,1,0,0
5757,105000.0,180.0,2.0,879.3005148644392,2.0,-34.52735,-58.578102,1,0,0
5758,49000.0,60.0,1.0,879.3005148644392,1.0,-34.53754,-58.58647,1,0,0
5759,95000.0,140.0,3.0,879.3005148644392,1.0,-34.53307,-58.58341,1,0,0
5760,150000.0,200.0,4.0,879.3005148644392,2.0,-34.51602,-58.57839,1,0,0
5761,125000.0,170.0,5.0,879.3005148644392,3.0,-34.50911,-58.58077,1,0,0
5762,25000.0,50.0,1.0,879.3005148644392,1.0,-34.51439,-58.58376,0,1,0
5763,43000.0,20.0,1.0,879.3005148644392,1.0,-34.53592,-58.59237,1,0,0
5764,158000.0,150.0,5.0,879.3005148644392,2.0,-34.5233,-58.58092,1,0,0
5765,100000.0,180.0,3.0,879.3005148644392,2.0,-34.54039,-58.58108,1,0,0
5766,90000.0,150.0,3.0,879.3005148644392,2.0,-34.5393,-58.58761,1,0,0
5767,95000.0,100.0,2.0,879.3005148644392,2.0,-34.5301,-58.57774,1,0,0
5768,95000.0,100.0,2.0,879.3005148644392,1.0,-34.54348,-58.58612,1,0,0
5769,55000.0,170.0,4.0,879.3005148644392,2.0,-34.53591,-58.59565,1,0,0
5770,80000.0,150.0,4.0,879.3005148644392,3.0,-34.52745,-58.57572,1,0,0
5771,68000.0,180.0,5.0,879.3005148644392,2.0,-34.53273,-58.58382,1,0,0
5772,115000.0,80.0,2.0,879.3005148644392,1.0,-34.53912,-58.5901,1,0,0
5773,70000.0,100.0,3.0,879.3005148644392,1.0,-34.51365,-58.58401,1,0,0
5774,145000.0,200.0,3.0,879.3005148644392,2.0,-34.51701,-58.57448,1,0,0
5775,150000.0,100.0,4.0,879.3005148644392,2.0,-34.51764,-58.57806,1,0,0
5776,99000.0,120.0,3.0,879.3005148644392,1.0,-34.53967,-58.58005,1,0,0
5777,150000.0,220.0,4.0,879.3005148644392,2.0,-34.52979,-58.57872,1,0,0
5778,145000.0,140.0,1.0,879.3005148644392,1.0,-34.51787,-58.57914,1,0,0
5779,95000.0,110.0,3.0,879.3005148644392,2.0,-34.53696,-58.59114,1,0,0
5780,149000.0,180.0,2.0,879.3005148644392,1.0,-34.52608,-58.57512,1,0,0
5781,100000.0,125.0,2.0,879.3005148644392,1.0,-34.50561,-58.58274,1,0,0
5782,38000.0,90.0,3.0,879.3005148644392,2.0,-34.53746,-58.58981,1,0,0
5783,135000.0,120.0,3.0,879.3005148644392,2.0,-34.54124,-58.58444,1,0,0
5784,57000.0,150.0,4.0,879.3005148644392,2.0,-34.51439,-58.58376,1,0,0
5785,180000.0,190.0,3.0,879.3005148644392,2.0,-34.52245,-58.57442,1,0,0
5786,120000.0,150.0,3.0,879.3005148644392,1.0,-34.53487,-58.57743,0,1,0
5787,40000.0,100.0,3.0,879.3005148644392,2.0,-34.52985,-58.5795,0,1,0
5788,65000.0,90.0,2.0,879.3005148644392,1.0,-34.5249,-58.57253,1,0,0
5789,85000.0,100.0,2.0,879.3005148644392,2.0,-34.52962,-58.57469,1,0,0
5790,95000.0,180.0,3.0,879.3005148644392,2.0,-34.52565,-58.57332,1,0,0
5791,90000.0,150.0,2.0,879.3005148644392,1.0,-34.52831,-58.57958,1,0,0
5792,80000.0,60.0,1.0,879.3005148644392,1.0,-34.53123,-58.57561,0,1,0
5793,100000.0,100.0,3.0,879.3005148644392,1.0,-34.53358,-58.58592,1,0,0
5794,80000.0,200.0,5.0,879.3005148644392,3.0,-34.53484,-58.57767,1,0,0
5795,145000.0,113.0,3.0,879.3005148644392,1.0,-34.514343,-58.574745,1,0,0
5796,85000.0,70.0,2.0,879.3005148644392,1.0,-34.543976,-58.583775,0,1,0
5797,95000.0,140.0,3.0,879.3005148644392,2.0,-34.53672,-58.5794,1,0,0
5798,120000.0,190.0,2.0,879.3005148644392,1.0,-34.52994,-58.57706,1,0,0
5799,65000.0,55.0,1.0,879.3005148644392,1.0,-34.52564,-58.581203,0,1,0
5800,115000.0,89.0,2.0,879.3005148644392,1.0,-34.52564,-58.581203,0,1,0
5801,39000.0,66.0,3.0,879.3005148644392,1.0,-34.50882,-58.581306,0,0,1
5802,130000.0,156.0,0.0,879.3005148644392,2.0,-34.517494,-58.580112,1,0,0
5803,48000.0,50.0,2.0,879.3005148644392,1.0,-34.53016,-58.577675,0,0,1
5804,93000.0,120.0,2.0,879.3005148644392,2.0,-34.511814,-58.575752,1,0,0
5805,65000.0,150.0,3.0,879.3005148644392,1.0,-34.540558,-58.586082,1,0,0
5806,120000.0,110.0,3.0,879.3005148644392,2.0,-34.52875,-58.57572,1,0,0
5807,38000.0,71.0,2.0,879.3005148644392,1.0,-34.538197,-58.5805,0,0,1
5808,85000.0,100.0,3.0,879.3005148644392,3.0,-34.53063,-58.578,0,0,1
5809,95000.0,150.0,4.0,879.3005148644392,2.0,-34.54054,-58.58044,1,0,0
5810,37000.0,60.0,3.0,879.3005148644392,1.0,-34.508778,-58.58108,1,0,0
5811,76000.0,100.0,3.0,879.3005148644392,1.0,-34.52938,-58.57457,0,1,0
5812,65000.0,60.0,2.0,879.3005148644392,2.0,-34.539165,-58.581226,1,0,0
5813,76000.0,90.0,2.0,879.3005148644392,1.0,-34.51555,-58.57818,1,0,0
5814,300000.0,250.0,3.0,879.3005148644392,2.0,-34.54571,-58.58275,1,0,0
5815,55000.0,110.0,4.0,879.3005148644392,1.0,-34.539253,-58.58505,0,0,1
5816,80000.0,105.0,3.0,879.3005148644392,2.0,-34.536938,-58.57966,0,0,1
5817,85000.0,120.0,3.0,879.3005148644392,1.0,-34.520916,-58.571976,1,0,0
5818,85000.0,78.0,3.0,879.3005148644392,1.0,-34.529224,-58.575417,0,0,1
5819,95000.0,117.0,3.0,879.3005148644392,2.0,-34.516415,-58.580925,1,0,0
5820,80000.0,85.0,2.0,879.3005148644392,1.0,-34.540363,-58.581524,1,0,0
5821,230000.0,333.0,6.0,879.3005148644392,4.0,-34.539013,-58.583443,1,0,0
5822,99000.0,77.0,3.0,879.3005148644392,1.0,-34.540283,-58.58021,0,0,1
5823,105000.0,380.0,5.0,879.3005148644392,1.0,-34.5119,-58.580452,1,0,0
5824,220000.0,160.0,5.0,879.3005148644392,1.0,-34.541748,-58.583237,1,0,0
5825,99000.0,95.0,2.0,879.3005148644392,1.0,-34.540234,-58.58147,1,0,0
5826,67500.0,85.0,2.0,879.3005148644392,1.0,-34.525604,-58.574863,1,0,0
5827,62000.0,42.0,1.0,879.3005148644392,1.0,-34.538258,-58.580685,0,0,1
5828,190000.0,258.0,6.0,879.3005148644392,5.0,-34.537407,-58.581657,1,0,0
5829,105000.0,70.0,2.0,879.3005148644392,1.0,-34.538403,-58.58931,1,0,0
5830,75000.0,108.0,3.0,879.3005148644392,3.0,-34.530636,-58.578,1,0,0
5831,85000.0,186.0,3.0,879.3005148644392,1.0,-34.54251,-58.581467,0,0,1
5832,95000.0,113.0,3.0,879.3005148644392,1.0,-34.54009,-58.586796,0,0,1
5833,65000.0,81.0,1.0,879.3005148644392,1.0,-34.539093,-58.584763,1,0,0
5834,57000.0,75.0,2.0,879.3005148644392,1.0,-34.527065,-58.579445,0,0,1
5835,60000.0,61.0,3.0,879.3005148644392,1.0,-34.527218,-58.579124,0,0,1
5836,55000.0,75.0,2.0,879.3005148644392,2.0,-34.541103,-58.582005,0,0,1
5837,130000.0,210.0,5.0,879.3005148644392,2.0,-34.527863,-58.57822,1,0,0
5838,105000.0,118.0,3.0,879.3005148644392,1.0,-34.52881,-58.575684,1,0,0
5839,77000.0,85.0,2.0,879.3005148644392,1.0,-34.508434,-58.58193,0,0,1
5840,170000.0,170.0,5.0,879.3005148644392,1.0,-34.5284,-58.577606,1,0,0
5841,110000.0,120.0,2.0,879.3005148644392,1.0,-34.5373,-58.58034,1,0,0
5842,87000.0,92.0,2.0,879.3005148644392,1.0,-34.51024,-58.58023,1,0,0
5843,89000.0,64.0,3.0,879.3005148644392,1.0,-34.52483,-58.572792,0,1,0
5844,82000.0,61.0,2.0,879.3005148644392,1.0,-34.52483,-58.572792,0,1,0
5845,49000.0,32.0,1.0,879.3005148644392,1.0,-34.52483,-58.572792,0,1,0
5846,47000.0,30.0,1.0,879.3005148644392,1.0,-34.52483,-58.572792,0,1,0
5847,46000.0,30.0,1.0,879.3005148644392,1.0,-34.52483,-58.572792,0,1,0
5848,76000.0,74.0,2.0,879.3005148644392,1.0,-34.534874,-58.57743,0,0,1
5849,80000.0,116.0,3.0,879.3005148644392,1.0,-34.511894,-58.579155,0,0,1
5850,65000.0,85.0,2.0,879.3005148644392,1.0,-34.53623,-58.580196,0,0,1
5851,140000.0,321.0,3.0,879.3005148644392,1.0,-34.52592,-58.577374,1,0,0
5852,62000.0,70.0,2.0,879.3005148644392,1.0,-34.514313,-58.579067,1,0,0
5853,34000.0,42.0,1.0,879.3005148644392,1.0,-34.530876,-58.577736,0,0,1
5854,99000.0,160.0,3.0,879.3005148644392,1.0,-34.53037,-58.57862,1,0,0
5855,55500.0,70.0,2.0,879.3005148644392,1.0,-34.5201,-58.577187,1,0,0
5856,75000.0,85.0,2.0,879.3005148644392,1.0,-34.53119,-58.578205,0,0,1
5857,85000.0,158.0,5.0,879.3005148644392,2.0,-34.526558,-58.57831,0,0,1
5858,39900.0,41.0,1.0,879.3005148644392,1.0,-34.52881,-58.57449,0,1,0
5859,65000.0,64.0,2.0,879.3005148644392,1.0,-34.513416,-58.578194,0,0,1
5860,110000.0,122.0,3.0,879.3005148644392,2.0,-34.516506,-58.574966,1,0,0
5861,95.0,120.0,2.0,879.3005148644392,1.0,-34.53728,-58.579803,0,0,1
5862,83000.0,120.0,2.0,879.3005148644392,1.0,-34.54054,-58.58044,1,0,0
5863,76000.0,149.0,3.0,879.3005148644392,1.0,-34.5416,-58.589867,1,0,0
5864,64999.0,95.0,2.0,879.3005148644392,1.0,-34.52634,-58.575417,1,0,0
5865,115000.0,105.0,2.0,879.3005148644392,1.0,-34.511345,-58.5787,1,0,0
5866,120000.0,240.0,5.0,879.3005148644392,3.0,-34.51905,-58.57424,1,0,0
5867,190000.0,156.0,3.0,879.3005148644392,2.0,-34.547222,-58.583424,1,0,0
5868,70000.0,112.0,2.0,879.3005148644392,1.0,-34.5443,-58.58526,1,0,0
5869,35000.0,27.0,1.0,879.3005148644392,1.0,-34.522106,-58.572147,0,1,0
5870,92000.0,77.0,3.0,879.3005148644392,2.0,-34.540333,-58.58469,1,0,0
5871,35000.0,33.0,1.0,879.3005148644392,1.0,-34.522106,-58.572147,0,1,0
5872,54500.0,92.0,3.0,879.3005148644392,2.0,-34.527664,-58.581154,1,0,0
5873,129000.0,156.0,3.0,879.3005148644392,2.0,-34.517494,-58.580112,1,0,0
5874,69000.0,130.0,2.0,879.3005148644392,2.0,-34.53704,-58.581833,1,0,0
5875,143000.0,113.0,3.0,879.3005148644392,1.0,-34.514034,-58.57451,1,0,0
5876,78000.0,80.0,2.0,879.3005148644392,2.0,-34.50384,-58.5868,1,0,0
5877,89900.0,150.0,2.0,879.3005148644392,1.0,-34.52145,-58.574615,1,0,0
5878,28000.0,35.0,1.0,879.3005148644392,1.0,-34.54451,-58.58653,1,0,0
5879,42000.0,60.0,2.0,879.3005148644392,2.0,-34.54099,-58.58217,0,0,1
5880,55000.0,150.0,2.0,879.3005148644392,1.0,-34.51199,-58.58386,1,0,0
5881,85500.0,92.0,2.0,879.3005148644392,1.0,-34.51916,-58.57637,1,0,0
5882,69000.0,120.0,2.0,879.3005148644392,1.0,-34.54027,-58.58891,1,0,0
5883,85000.0,169.0,4.0,879.3005148644392,3.0,-34.538273,-58.581676,1,0,0
5884,45000.0,69.0,2.0,879.3005148644392,1.0,-34.51818,-58.57508,0,0,1
5885,140000.0,325.0,3.0,879.3005148644392,2.0,-34.5259,-58.57735,1,0,0
5886,50000.0,59.0,2.0,978.77107057191,1.0,-34.55291,-58.581287,0,0,1
5887,45000.0,35.0,1.0,978.77107057191,1.0,-34.55221,-58.58267,0,1,0
5888,85000.0,65.0,3.0,978.77107057191,1.0,-34.552097,-58.579533,0,0,1
5889,110000.0,134.0,2.0,978.77107057191,2.0,-34.56086,-58.57962,0,0,1
5890,105000.0,116.0,2.0,978.77107057191,1.0,-34.55853,-58.5809,1,0,0
5891,158000.0,96.0,2.0,978.77107057191,2.0,-34.55989,-58.57882,1,0,0
5892,270000.0,255.0,3.0,978.77107057191,2.0,-34.563553,-58.567467,1,0,0
5893,40000.0,28.0,1.0,978.77107057191,1.0,-34.560436,-58.572178,0,0,1
5894,85000.0,78.0,2.0,978.77107057191,1.0,-34.55257,-58.57885,0,0,1
5895,105000.0,120.0,2.0,978.77107057191,1.0,-34.558784,-58.569916,1,0,0
5896,90000.0,160.0,3.0,978.77107057191,1.0,-34.55843,-58.57759,1,0,0
5897,120000.0,90.0,2.0,978.77107057191,2.0,-34.55182,-58.57795,0,1,0
5898,49000.0,33.0,1.0,978.77107057191,1.0,-34.5605,-58.572052,0,0,1
5899,120000.0,185.0,3.0,978.77107057191,3.0,-34.55383,-58.5785,1,0,0
5900,120000.0,69.0,2.0,978.77107057191,1.0,-34.5626,-58.56584,1,0,0
5901,70000.0,200.0,2.0,978.77107057191,1.0,-34.55944,-58.57001,1,0,0
5902,80000.0,112.0,4.0,978.77107057191,2.0,-34.555122,-58.5799,0,0,1
5903,75000.0,157.0,3.0,978.77107057191,2.0,-34.55669,-58.57573,0,0,1
5904,200000.0,213.0,6.0,978.77107057191,3.0,-34.55703,-58.5791,1,0,0
5905,68000.0,60.0,3.0,978.77107057191,1.0,-34.561455,-58.56599,0,0,1
5906,235000.0,160.0,3.0,978.77107057191,2.0,-34.56239,-58.57687,1,0,0
5907,86000.0,56.0,2.0,978.77107057191,1.0,-34.5634,-58.57415,0,1,0
5908,38000.0,66.0,2.0,978.77107057191,2.0,-34.558586,-58.56961,0,0,1
5909,45000.0,60.0,2.0,978.77107057191,1.0,-34.558884,-58.570847,0,1,0
5910,80000.0,100.0,2.0,978.77107057191,1.0,-34.561222,-58.57021,1,0,0
5911,85000.0,86.0,2.0,978.77107057191,1.0,-34.55681,-58.572823,1,0,0
5912,85000.0,85.0,2.0,978.77107057191,1.0,-34.56086,-58.57962,0,0,1
5913,68000.0,70.0,2.0,978.77107057191,1.0,-34.56126,-58.57235,1,0,0
5914,85000.0,86.0,2.0,978.77107057191,2.0,-34.55697,-58.57342,0,0,1
5915,180000.0,150.0,4.0,978.77107057191,2.0,-34.55147,-58.57851,1,0,0
5916,80000.0,190.0,3.0,978.77107057191,3.0,-34.5588,-58.58147,1,0,0
5917,80000.0,100.0,2.0,978.77107057191,1.0,-34.561417,-58.570435,1,0,0
5918,135000.0,179.0,4.0,978.77107057191,2.0,-34.561558,-58.58057,1,0,0
5919,130000.0,190.0,3.0,978.77107057191,3.0,-34.558094,-58.58102,1,0,0
5920,65000.0,120.0,2.0,978.77107057191,1.0,-34.561935,-58.582245,1,0,0
5921,42000.0,35.0,2.0,978.77107057191,1.0,-34.55816,-58.57013,0,0,1
5922,50000.0,65.0,2.0,978.77107057191,1.0,-34.5621,-58.5672,0,0,1
5923,65000.0,113.0,2.0,978.77107057191,1.0,-34.55172,-58.5822,1,0,0
5924,110000.0,180.0,4.0,978.77107057191,2.0,-34.56257,-58.56834,1,0,0
5925,75000.0,80.0,2.0,978.77107057191,1.0,-34.55519,-58.58333,1,0,0
5926,110000.0,140.0,3.0,978.77107057191,2.0,-34.55698,-58.58287,1,0,0
5927,35000.0,40.0,1.0,978.77107057191,1.0,-34.56043,-58.57219,0,0,1
5928,145000.0,170.0,4.0,978.77107057191,3.0,-34.55683,-58.57189,1,0,0
5929,55000.0,104.0,3.0,978.77107057191,1.0,-34.56036,-58.57042,1,0,0
5930,65000.0,90.0,2.0,978.77107057191,1.0,-34.55834,-58.57398,1,0,0
5931,70000.0,100.0,3.0,978.77107057191,1.0,-34.55845,-58.57753,0,0,1
5932,75000.0,66.0,2.0,978.77107057191,2.0,-34.558586,-58.56961,0,0,1
5933,120000.0,176.0,3.0,978.77107057191,2.0,-34.563183,-58.572975,1,0,0
5934,45000.0,60.0,2.0,978.77107057191,1.0,-34.55768,-58.577835,1,0,0
5935,55000.0,60.0,2.0,978.77107057191,1.0,-34.56044,-58.56733,0,1,0
5936,40000.0,30.0,1.0,978.77107057191,1.0,-34.56295,-58.567875,0,1,0
5937,120000.0,90.0,3.0,978.77107057191,2.0,-34.561455,-58.56639,1,0,0
5938,130000.0,150.0,2.0,978.77107057191,2.0,-34.563133,-58.568142,1,0,0
5939,65000.0,80.0,2.0,978.77107057191,1.0,-34.56181,-58.568214,1,0,0
5940,76000.0,100.0,2.0,978.77107057191,1.0,-34.555103,-58.57853,1,0,0
5941,88000.0,76.0,2.0,978.77107057191,1.0,-34.561993,-58.570538,0,0,1
5942,75000.0,66.0,2.0,978.77107057191,2.0,-34.558586,-58.56961,0,0,1
5943,160000.0,180.0,2.0,978.77107057191,1.0,-34.56429,-58.56922,1,0,0
5944,78000.0,82.0,2.0,978.77107057191,1.0,-34.55799,-58.57308,0,0,1
5945,60000.0,60.0,1.0,978.77107057191,1.0,-34.56211,-58.56721,0,0,1
5946,85000.0,60.0,1.0,978.77107057191,1.0,-34.55623,-58.57558,1,0,0
5947,79000.0,90.0,2.0,978.77107057191,1.0,-34.55531,-58.5773,0,0,1
5948,78000.0,88.0,2.0,978.77107057191,1.0,-34.56324,-58.56855,0,0,1
5949,55000.0,43.0,1.0,978.77107057191,1.0,-34.55857,-58.56972,0,0,1
5950,70000.0,140.0,3.0,978.77107057191,2.0,-34.55566,-58.58313,0,0,1
5951,75000.0,55.0,2.0,978.77107057191,1.0,-34.56149,-58.57108,0,0,1
5952,75000.0,122.0,2.0,978.77107057191,1.0,-34.56023,-58.57203,1,0,0
5953,80000.0,140.0,4.0,978.77107057191,2.0,-34.55437,-58.57958,1,0,0
5954,90000.0,150.0,2.0,978.77107057191,1.0,-34.56175,-58.57096,1,0,0
5955,89000.0,94.0,3.0,978.77107057191,1.0,-34.56046,-58.57239,0,0,1
5956,110000.0,120.0,2.0,978.77107057191,1.0,-34.55286,-58.58031,1,0,0
5957,150000.0,110.0,2.0,978.77107057191,1.0,-34.563354,-58.57563,0,0,1
5958,275000.0,200.0,2.0,978.77107057191,2.0,-34.556118,-58.574574,1,0,0
5959,187000.0,218.0,2.0,978.77107057191,2.0,-34.558678,-58.56946,1,0,0
5960,70000.0,65.0,2.0,978.77107057191,1.0,-34.5555,-58.576965,0,0,1
5961,85000.0,70.0,3.0,978.77107057191,1.0,-34.562187,-58.568913,0,0,1
5962,80000.0,160.0,3.0,978.77107057191,2.0,-34.560776,-58.571205,1,0,0
5963,80000.0,100.0,2.0,978.77107057191,1.0,-34.5614,-58.57034,1,0,0
5964,75000.0,180.0,2.0,978.77107057191,1.0,-34.559437,-58.57002,1,0,0
5965,68000.0,70.0,2.0,978.77107057191,1.0,-34.555923,-58.57466,0,0,1
5966,95000.0,120.0,4.0,978.77107057191,2.0,-34.56238,-58.568726,0,0,1
5967,75000.0,80.0,2.0,978.77107057191,1.0,-34.56103,-58.57206,0,0,1
5968,220000.0,149.0,3.0,978.77107057191,2.0,-34.556747,-58.58049,1,0,0
5969,95000.0,120.0,3.0,978.77107057191,1.0,-34.557102,-58.578552,1,0,0
5970,130000.0,135.0,3.0,978.77107057191,2.0,-34.55247,-58.581448,1,0,0
5971,90000.0,84.0,2.0,978.77107057191,1.0,-34.55868,-58.577595,0,0,1
5972,40000.0,45.0,1.0,978.77107057191,1.0,-34.556637,-58.57937,0,0,1
5973,30000.0,67.0,2.0,978.77107057191,1.0,-34.557785,-58.57777,0,0,1
5974,120000.0,185.0,2.0,978.77107057191,3.0,-34.55385,-58.57847,1,0,0
5975,90000.0,95.0,2.0,978.77107057191,1.0,-34.55772,-58.57959,1,0,0
5976,64000.0,60.0,3.0,978.77107057191,1.0,-34.562515,-58.56979,1,0,0
5977,97000.0,150.0,3.0,978.77107057191,2.0,-34.554817,-58.583088,1,0,0
5978,105000.0,206.0,3.0,978.77107057191,1.0,-34.55653,-58.58408,1,0,0
5979,45000.0,28.0,2.0,978.77107057191,1.0,-34.55181,-58.578342,0,1,0
5980,255000.0,166.0,5.0,978.77107057191,3.0,-34.562607,-58.575382,1,0,0
5981,90000.0,100.0,3.0,978.77107057191,1.0,-34.56046,-58.57239,0,0,1
5982,87000.0,84.0,2.0,978.77107057191,2.0,-34.557697,-58.572166,1,0,0
5983,250000.0,95.0,3.0,978.77107057191,2.0,-34.55843,-58.57503,1,0,0
5984,50000.0,60.0,2.0,978.77107057191,1.0,-34.5584,-58.58189,1,0,0
5985,130000.0,190.0,5.0,978.77107057191,3.0,-34.55633,-58.57504,1,0,0
5986,85000.0,120.0,2.0,978.77107057191,1.0,-34.5598,-58.58577,1,0,0
5987,130000.0,120.0,3.0,978.77107057191,1.0,-34.55843,-58.57503,1,0,0
5988,102000.0,90.0,2.0,978.77107057191,1.0,-34.55566,-58.58555,0,1,0
5989,90000.0,210.0,3.0,978.77107057191,2.0,-34.553577,-58.581768,1,0,0
5990,68000.0,53.0,2.0,978.77107057191,1.0,-34.553,-58.57985,0,0,1
5991,68000.0,53.0,2.0,978.77107057191,1.0,-34.553,-58.57985,0,0,1
5992,45000.0,65.0,3.0,978.77107057191,1.0,-34.554016,-58.57913,0,0,1
5993,160000.0,130.0,3.0,978.77107057191,1.0,-34.563393,-58.566692,1,0,0
5994,58000.0,50.0,1.0,978.77107057191,1.0,-34.55241,-58.58065,0,1,0
5995,120000.0,85.0,2.0,978.77107057191,1.0,-34.560886,-58.56798,1,0,0
5996,69000.0,121.0,3.0,978.77107057191,2.0,-34.557373,-58.575336,0,0,1
5997,79900.0,58.0,2.0,978.77107057191,1.0,-34.55269,-58.580055,1,0,0
5998,130000.0,180.0,3.0,978.77107057191,1.0,-34.55582,-58.58326,0,0,1
5999,79900.0,58.0,2.0,978.77107057191,1.0,-34.55269,-58.580055,1,0,0
6000,93000.0,75.0,2.0,978.77107057191,1.0,-34.55745,-58.58217,0,0,1
6001,37000.0,50.0,1.0,978.77107057191,1.0,-34.55137,-58.57962,1,0,0
6002,148000.0,155.0,4.0,978.77107057191,3.0,-34.559017,-58.574154,1,0,0
6003,97000.0,120.0,3.0,978.77107057191,2.0,-34.55797,-58.58045,1,0,0
6004,65000.0,47.0,2.0,978.77107057191,1.0,-34.55192,-58.578053,0,0,1
6005,59000.0,103.0,3.0,978.77107057191,3.0,-34.556435,-58.57989,0,0,1
6006,66000.0,36.0,1.0,978.77107057191,1.0,-34.562607,-58.575382,0,1,0
6007,120000.0,90.0,2.0,978.77107057191,2.0,-34.55182,-58.57795,0,1,0
6008,57000.0,80.0,3.0,978.77107057191,1.0,-34.561054,-58.571945,0,0,1
6009,45000.0,64.0,2.0,978.77107057191,2.0,-34.558586,-58.56961,0,0,1
6010,120000.0,120.0,5.0,978.77107057191,1.0,-34.559708,-58.58308,1,0,0
6011,148000.0,155.0,4.0,978.77107057191,3.0,-34.558895,-58.574276,1,0,0
6012,70000.0,100.0,2.0,890.8187675237671,2.0,-34.56614,-58.57528,1,0,0
6013,58000.0,71.0,2.0,890.8187675237671,1.0,-34.56797,-58.576412,0,0,1
6014,143700.0,69.0,2.0,890.8187675237671,2.0,-34.56496,-58.56957,0,1,0
6015,95000.0,98.0,2.0,890.8187675237671,1.0,-34.57769,-58.579224,1,0,0
6016,130000.0,140.0,3.0,890.8187675237671,1.0,-34.570583,-58.576607,1,0,0
6017,100000.0,85.0,3.0,890.8187675237671,1.0,-34.569984,-58.568645,1,0,0
6018,55000.0,33.0,1.0,890.8187675237671,1.0,-34.57074,-58.57197,0,1,0
6019,85000.0,120.0,4.0,890.8187675237671,2.0,-34.56547,-58.57303,1,0,0
6020,85000.0,90.0,3.0,890.8187675237671,2.0,-34.566265,-58.565582,1,0,0
6021,44000.0,65.0,2.0,890.8187675237671,2.0,-34.57077,-58.57522,1,0,0
6022,76000.0,82.0,2.0,890.8187675237671,1.0,-34.56645,-58.57484,1,0,0
6023,240000.0,168.0,5.0,890.8187675237671,4.0,-34.57585,-58.57995,0,0,1
6024,94000.0,113.0,2.0,890.8187675237671,2.0,-34.5716,-58.57091,1,0,0
6025,125000.0,100.0,2.0,890.8187675237671,1.0,-34.57769,-58.579224,1,0,0
6026,53000.0,83.0,2.0,890.8187675237671,1.0,-34.568836,-58.572235,1,0,0
6027,70000.0,150.0,3.0,890.8187675237671,1.0,-34.57387,-58.577,1,0,0
6028,125000.0,271.0,8.0,890.8187675237671,4.0,-34.568176,-58.571625,1,0,0
6029,148000.0,180.0,2.0,890.8187675237671,2.0,-34.569664,-58.573692,1,0,0
6030,65000.0,38.0,1.0,890.8187675237671,1.0,-34.565758,-58.565907,0,1,0
6031,54000.0,93.0,3.0,890.8187675237671,2.0,-34.571674,-58.575855,0,0,1
6032,160000.0,240.0,5.0,890.8187675237671,3.0,-34.5681,-58.57651,1,0,0
6033,59000.0,66.0,2.0,890.8187675237671,1.0,-34.57148,-58.57808,0,0,1
6034,70000.0,70.0,3.0,890.8187675237671,1.0,-34.56813,-58.57657,0,0,1
6035,100000.0,90.0,2.0,890.8187675237671,1.0,-34.57354,-58.58149,1,0,0
6036,120000.0,200.0,3.0,890.8187675237671,1.0,-34.568947,-58.572514,1,0,0
6037,170000.0,130.0,2.0,890.8187675237671,1.0,-34.5663,-58.566853,0,0,1
6038,95000.0,100.0,5.0,890.8187675237671,3.0,-34.57071,-58.57492,1,0,0
6039,75000.0,80.0,2.0,890.8187675237671,1.0,-34.57462,-58.57823,1,0,0
6040,30000.0,35.0,1.0,890.8187675237671,1.0,-34.56877,-58.57583,0,0,1
6041,75000.0,100.0,3.0,890.8187675237671,1.0,-34.57292,-58.57409,1,0,0
6042,90000.0,126.0,2.0,890.8187675237671,1.0,-34.56979,-58.57249,1,0,0
6043,45000.0,26.0,1.0,890.8187675237671,1.0,-34.57147,-58.57801,0,0,1
6044,55000.0,48.0,2.0,890.8187675237671,1.0,-34.5713,-58.57121,0,0,1
6045,65000.0,144.0,1.0,890.8187675237671,1.0,-34.56535,-58.57541,1,0,0
6046,90000.0,100.0,2.0,890.8187675237671,1.0,-34.57354,-58.58176,1,0,0
6047,95000.0,180.0,3.0,890.8187675237671,2.0,-34.56558,-58.57166,1,0,0
6048,110000.0,200.0,5.0,890.8187675237671,3.0,-34.56773,-58.57151,1,0,0
6049,90000.0,103.0,2.0,890.8187675237671,1.0,-34.56663,-58.57495,0,0,1
6050,75000.0,85.0,3.0,890.8187675237671,3.0,-34.5747,-58.5783,1,0,0
6051,65000.0,144.0,2.0,890.8187675237671,1.0,-34.56534,-58.57541,1,0,0
6052,140000.0,192.0,4.0,890.8187675237671,2.0,-34.57174,-58.58123,1,0,0
6053,80000.0,170.0,2.0,890.8187675237671,1.0,-34.5704,-58.56851,1,0,0
6054,37000.0,45.0,1.0,890.8187675237671,1.0,-34.568275,-58.577736,0,0,1
6055,60000.0,60.0,1.0,890.8187675237671,1.0,-34.565693,-58.569054,0,1,0
6056,72000.0,54.0,2.0,890.8187675237671,1.0,-34.569916,-58.573013,0,1,0
6057,57000.0,45.0,1.0,890.8187675237671,1.0,-34.567066,-58.567997,0,1,0
6058,65000.0,70.0,2.0,890.8187675237671,1.0,-34.5656,-58.56912,0,1,0
6059,65000.0,62.0,2.0,890.8187675237671,1.0,-34.565693,-58.569054,0,1,0
6060,55000.0,55.0,1.0,890.8187675237671,1.0,-34.565655,-58.569084,0,1,0
6061,80000.0,85.0,2.0,890.8187675237671,1.0,-34.567047,-58.57567,1,0,0
